# ID RA Dec
450200 351.0012000 -0.5310222
450205 353.1183833 -0.0369306
450209 35.7075958 -4.2805528
450214 34.7040042 -4.3357333
450215 34.8253417 -4.3447639
450222 53.9194833 -27.4385917
450227 129.9884917 44.3098250
450229 131.6881583 44.7013167
450238 351.8670333 0.1164750
450240 352.8164625 0.1559333
450241 351.6165750 0.1037222
450247 351.9835708 0.2494889
450251 35.7029417 -3.6277000
450254 35.4810250 -3.5173333
450256 51.7657583 -27.2765333
450260 130.3565417 44.8986278
450262 128.9962875 44.7852083
450266 130.2311458 44.9448889
450268 353.4474292 0.4077361
450274 352.7858042 0.3823389
450277 352.9893417 0.6944917
450278 352.6788167 0.6230833
450282 351.4932208 0.6475472
450283 352.7129583 0.6440417
450284 35.3644250 -3.3156806
450290 35.5642542 -3.0562500
450299 130.7238833 45.4691778
450304 52.8081167 -26.3997056
450310 130.6420333 45.7306750
450311 132.3765083 44.2266222
450312 129.9800417 45.5422722
450328 37.2817292 -4.2065750
450335 36.0914750 -3.7887056
450336 129.1569125 44.8938556
450339 36.2873542 -3.3533917
450340 130.4362875 45.1475417
450344 334.6748083 1.2514917
450349 37.1288083 -4.7117139
450350 130.5764750 43.8281139
450363 37.0944417 -3.4791111
450364 130.9782292 44.6087528
460001 53.2672833 -28.2137250
460002 131.3624375 44.0756750
460003 128.8355042 43.8554583
460004 36.0344625 -3.4641833
460005 36.1186375 -5.6186222
460006 36.4273708 -5.5345639
460008 131.4762417 42.9939389
460012 36.0106458 -5.2292611
460013 53.9946250 -28.9356917
460019 36.5410833 -5.0077056
460021 36.6857833 -4.8364250
460022 36.0609208 -4.7801333
460026 130.4587708 43.7343583
460028 131.4114625 43.7632972
460031 37.0619708 -4.5617500
460033 52.1926833 -28.5028250
460037 54.7269667 -27.5410972
460038 128.9357167 44.0254639
460039 352.6144750 -0.3722722
460052 53.3617208 -27.1474194
460054 131.4663792 45.0268722
460055 131.0972167 45.0176389
460056 129.2143750 45.0615028
460060 35.6807500 -3.4146750
460062 34.9170125 -3.0614250
460063 35.5078292 -3.0516167
460064 53.7742125 -26.7649389
460065 53.0506750 -26.7005778
460066 53.6219417 -26.7103639
460067 53.2491875 -26.6886528
460073 131.4085833 45.3992556
460075 130.0788083 45.5844583
460079 132.0500875 43.5741028
460082 34.9212250 -4.8801639
460091 128.9600167 44.0700806
460094 34.6434875 -3.9526333
460100 128.7452458 44.9044222
460103 130.2340375 45.4116472
460105 129.3699000 44.0452722
460106 334.4643208 0.9443972
470001 54.4036250 -27.5047278
470005 53.9198750 -28.1755083
470006 54.3495542 -26.9508250
470008 53.0827583 -29.0137861
470011 131.3445958 42.9763750
470015 54.1485500 -28.6251167
470016 130.0693250 43.3140833
470018 51.8903167 -28.6267944
470023 54.2620208 -27.9028278
470024 52.2130125 -28.2639389
470027 131.6592833 44.0794583
470028 132.6421917 44.1750306
470030 131.1769958 44.2266222
470033 54.7433375 -27.7415361
470034 52.5903958 -27.8008694
470035 52.0704375 -27.5648444
470041 131.3375208 44.7547944
470043 128.9943958 44.7675306
470045 53.5635667 -26.9545111
470047 129.7133000 45.4602917
470049 36.2898500 -5.0771417
470050 54.1363333 -28.7354417
470051 53.6542583 -28.6963472
470054 34.8150167 -5.1015778
470062 54.8257208 -27.6778194
470066 131.5947083 44.4493528
470069 52.2587458 -27.6297778
470071 131.8840333 44.7513556
470072 36.2858833 -3.6494917
470075 36.1329375 -3.4029222
470076 36.8521583 -3.3040778
470078 52.9174875 -26.5786611
470079 35.5877333 -5.6935000
470084 35.4910708 -5.5325389
470085 53.4263833 -29.0006056
470096 34.6945292 -5.3119139
470099 35.9583708 -4.9549806
470103 34.8623208 -5.2346917
470108 53.3092833 -28.4500139
470110 52.0705667 -28.6233278
470114 52.8725375 -28.3006778
470117 131.5124250 43.5979806
470134 54.2518042 -28.0018472
470135 52.3272750 -28.5458278
470136 53.7065667 -28.0137944
470143 54.0171458 -27.9959083
470147 128.8316083 43.7275389
470148 130.7439458 44.1321500
470149 35.7141208 -4.6395778
470156 35.5790000 -4.4457722
470158 34.3224167 -4.3796694
470159 53.0642458 -28.0230083
470176 132.6397375 44.6539889
470177 129.1233667 44.1469861
470179 131.9269458 44.6100528
470181 35.7065208 -4.0793528
470191 51.7065083 -27.6656778
470197 52.7626875 -27.5662306
470199 54.0103500 -27.1348917
470200 129.2236667 44.4329750
470211 53.4934833 -27.3695167
470212 53.6996708 -27.3618528
470229 52.1433167 -26.7677333
470232 129.5458708 45.2022778
470233 130.8422333 45.3629111
470238 129.9898333 45.6291722
470239 130.2198375 45.6321444
470240 130.7229500 45.9013639
470241 130.3454667 42.8202833
470242 52.4826875 -28.9401278
470244 130.4077708 43.7715028
470246 130.0296708 43.5538889
470247 131.7185917 43.9486861
470249 129.2605167 44.3763167
470250 130.4597542 44.6218083
470251 51.6863000 -27.3283306
470252 130.6076625 45.4046306
480002 163.2184125 56.8163667
480003 161.6387542 56.7907306
480011 162.3924792 57.0493750
480015 160.6086792 57.2052083
480024 162.0467000 57.4086333
480025 161.7627042 57.6561167
480027 185.9231792 46.4166139
480028 184.9787917 46.3472417
480035 149.2210500 1.4195111
480037 164.5909750 57.7376222
480038 164.3388833 57.7042639
480039 160.8775208 57.5627250
480040 159.6694500 57.4902139
480041 162.3734958 57.8899972
480042 162.7033750 57.9178083
480052 132.7926083 44.3982222
480053 151.0014667 2.5763278
480054 160.3391875 57.7062806
480058 184.3131917 46.7268000
480059 186.1468625 47.2381222
480063 129.9984083 44.3881639
480064 128.7965458 44.4482028
480065 130.0857000 44.3184917
480066 131.9137167 44.7594111
480068 131.1542875 44.7025083
480069 129.2169833 44.6456722
480076 129.1618167 44.5386583
480078 149.1943375 2.4977417
480080 162.4925875 58.1750000
480082 163.5264792 58.6672250
480087 36.0234042 -3.6529028
480091 129.8414917 44.8353417
480097 163.2543625 58.6472972
480098 160.2106417 58.6655722
480103 161.2221708 58.8191750
480107 184.5084792 47.5794306
480111 163.1383250 59.0685417
480113 163.7561917 58.9160667
480114 160.4449625 59.0213306
480115 161.8103833 59.1327389
480116 160.9966792 59.2153667
480118 184.7851042 48.1635500
480126 130.7834833 45.6210972
480127 129.8807375 45.7976083
480128 162.7002917 59.3536194
480129 161.9004875 59.3833417
480133 184.6167125 48.3999333
480136 150.1541917 0.7274056
480138 150.3425875 1.3324639
480139 150.1968083 1.2371778
480144 151.3034167 1.6725194
480150 151.4696708 2.2623056
480151 150.5963375 2.2446806
480154 151.0707250 2.5973917
480155 149.2069125 2.1757556
480160 149.3893708 2.5480361
480162 150.1555625 2.7565028
480168 149.8109167 3.1627333
480170 149.6174458 3.1983806
480173 150.0628667 3.2445917
480175 161.9144833 56.6387750
480178 184.7883500 45.6012194
480179 184.7154625 45.9078056
480180 185.0830792 45.7255778
480181 184.5315333 45.7852361
480184 129.7354583 43.3139306
480188 163.1523542 57.5808028
480189 131.8922042 44.2508444
480191 159.9192750 57.4219028
480192 187.0319750 46.8364222
480193 161.8529042 57.8743667
480195 164.0053875 58.3548028
480196 163.4223708 58.3836500
480198 186.9816917 47.4192250
480199 162.3914625 58.1773861
480201 162.0157542 58.4659444
480205 130.1562583 44.8311306
480207 163.3593667 58.6554556
480210 129.9425292 45.3084694
480214 161.2336500 58.9222139
480216 129.3845333 45.5820861
480228 129.7878000 43.0885667
480229 131.7639708 43.0414750
480233 131.3515875 42.9504500
480234 130.7239042 43.0124167
480236 130.2969083 43.0326861
480238 150.3483208 0.7815278
480242 150.4081958 0.7781944
480250 149.2233542 0.8505944
480252 161.8287333 56.5810278
480253 161.3392292 56.7289889
480254 160.5170333 56.7381472
480255 160.7334875 56.7162028
480259 184.9316000 45.8468611
480264 132.0906375 43.3208917
480265 131.5813292 43.3430083
480269 131.3818583 43.5072861
480272 130.2582417 43.4094444
480278 149.3717000 1.0033861
480279 150.3086917 1.3893056
480284 150.5294042 1.2628972
480287 149.3598375 1.2194222
480288 163.7806792 57.0021944
480291 161.0924500 57.0435306
480295 161.9442708 56.9377389
480304 184.8147208 46.0427750
480305 186.3195792 46.0369806
480311 183.8897583 46.0894333
480315 184.8319917 46.3008944
480316 184.2048708 46.1422028
480318 185.7079583 46.2334833
480319 185.6279833 46.2460278
480321 184.4485125 46.2309056
480325 132.3650500 43.7047694
480348 150.9902250 1.7205000
480352 160.3144125 56.8936194
480357 162.2792625 57.4749639
480360 161.2738792 57.3100861
480367 184.8184292 46.3649917
480370 186.3551708 46.4508833
480371 184.5382583 46.4514944
480372 184.5250625 46.4967000
480375 185.5442292 46.7035167
480376 184.7532917 46.5440917
480378 186.1785500 46.6641556
480380 128.9333750 43.5270667
480382 131.7653375 44.0978389
480396 151.0533500 1.8964250
480402 160.1340250 57.4687528
480403 159.4396833 57.3789167
480409 162.6520292 57.8333306
480411 162.4773375 57.8807944
480416 164.6600000 57.8887472
480418 162.5514583 58.0579278
480427 186.5907750 46.7113750
480433 185.2379250 46.9119889
480438 131.2317708 45.2618472
480439 130.1226458 45.1514139
480443 131.5899833 45.4136861
480445 129.3590333 45.4309167
480447 130.2029292 45.4706361
480448 130.0450958 45.3425000
480449 129.7063375 45.3866806
480453 129.1485375 45.3870111
480455 150.3259833 3.0336444
480456 150.3782250 3.0904722
480464 149.8004375 3.2215694
480478 162.5104708 59.1665444
480480 160.9180208 59.2120917
480481 163.6014000 59.1423833
480483 162.0354042 59.1788750
480488 185.8550958 48.0185056
480493 184.7482500 48.3039556
480496 184.3100208 48.2673139
480498 183.7272875 48.2553417
480500 185.1556000 48.1883583
480508 128.6978167 43.8566194
480510 132.1550875 44.2769944
480528 131.6047625 44.3931306
480530 132.3902417 44.4701444
480545 149.0344875 1.8127194
480552 148.6679000 2.1950667
480556 150.5370583 2.5263056
480560 163.8634417 58.1818833
480576 160.4011000 58.0310500
480584 159.2680333 57.9983667
480585 164.3766875 58.3333111
480586 164.2475667 58.4228861
480588 163.7226833 58.4561083
480589 163.6534625 58.3464111
480599 186.4355375 47.2280583
480602 184.7678042 47.0839222
480609 183.5045125 47.0811972
480611 186.8194375 47.3249444
480613 185.7264292 47.4297222
480619 129.9735042 44.6716667
480626 131.9249917 44.9677056
480628 150.0372875 2.3373222
480630 149.6694667 2.3222056
480631 149.7976167 2.3125250
480635 149.9834333 2.5593139
480640 150.9684625 2.9609861
480641 162.5991458 58.2687278
480643 160.3150500 58.2202917
480644 161.9393958 58.2602583
480645 161.9380667 58.1702583
480670 183.9727625 47.2259306
480677 183.6575875 47.3303556
480683 186.2327750 47.8394778
480685 131.5652292 44.8112333
480688 130.0869042 44.8887694
480689 129.5563500 44.8230139
480690 129.0278083 44.7361444
480695 128.8333667 44.9821389
480696 130.7596750 45.0565000
480705 149.5816375 2.8316778
480715 161.1148500 58.6173361
480717 160.1923042 58.6383167
480730 185.9966792 47.6325250
480732 185.4498208 47.5731139
480739 185.5071750 47.8401861
480740 184.3633042 47.7725833
480741 184.3262125 47.8584222
480749 149.1860875 3.4049306
480750 149.3367792 3.4118861
480757 162.5829458 59.3170389
480761 184.2838208 48.3783111
480762 185.1032292 48.4916639
480767 149.9420500 0.6401278
480771 161.3882167 56.5702750
480776 184.9136625 45.8026583
480779 185.1250833 45.8952556
480781 184.4842000 45.8124694
480782 184.4844542 45.7818361
480783 184.6774333 45.7360139
480784 130.1240458 43.2753056
480788 129.6057583 43.4651167
480791 150.0209708 1.1791917
480794 149.5417750 1.3641083
480806 185.0947958 46.0706889
480811 184.6836208 46.2097389
480813 130.5316000 43.5507500
480816 131.4564125 43.8456500
480817 130.9908583 43.7332806
480818 130.3502875 43.9132417
480819 150.7516708 1.5351278
480821 150.9781500 1.6587083
480823 161.7498792 57.3888306
480827 183.3815583 46.2714889
480835 148.9808583 1.7681028
480838 163.3151000 57.7341278
480840 159.7564792 57.4469167
480844 183.6567583 46.3600889
480845 187.2857958 46.8798361
480846 186.5213875 46.8565139
480848 185.4865708 46.8870278
480853 183.0244375 46.5727528
480857 185.3389583 47.0076472
480861 149.8029083 2.1162361
480863 148.6976000 2.0606694
480864 151.2173167 2.5347528
480865 183.8100167 46.8241389
480866 186.0212208 47.2965472
480868 185.6676208 47.1692139
480870 187.0761542 47.3319750
480873 148.7131708 2.3069389
480876 149.7245000 2.4718028
480880 161.1800042 58.1282444
480882 161.5168458 58.4708222
480883 159.6286917 58.4350444
480884 159.2246458 58.2994028
480887 183.7462917 47.2075083
480888 187.2187708 47.5873250
480891 184.6204167 47.2715139
480893 183.9601417 47.3974222
480894 183.2817458 47.4677139
480901 149.6586125 2.6876250
480911 184.6190875 47.6739083
480914 185.9550833 47.8730528
480915 185.0899625 47.8940972
480916 185.0777333 47.8102417
480917 184.5810625 47.7430556
480918 183.9551042 47.7326222
480920 130.6759375 45.1736639
480921 128.9855708 45.2447528
480922 131.7148042 45.3782139
480925 131.3226000 45.3805361
480927 131.4064208 45.3977667
480930 150.5233792 3.1451528
480941 185.2434542 47.9894056
480943 183.2887958 48.0550111
480945 185.9392292 48.1725389
480947 185.3358917 48.2918639
480948 184.5335292 48.2152444
480951 149.9057083 3.4537167
480958 185.6729833 48.4682278
490001 184.0140958 46.2968444
490005 129.1691042 43.7480889
490007 184.2678167 46.6274750
490008 131.4486000 44.4206056
490015 183.4650667 46.7413639
490019 130.3330792 44.9464361
490020 148.5803500 2.7423750
490023 150.4906167 3.3357639
490025 149.3508833 3.5796528
490031 130.0830500 43.1009944
490032 130.0805250 42.9270528
490037 149.9571958 0.8166167
490053 162.7937958 56.7737583
490064 131.5712125 43.2489583
490082 150.8295542 1.0668972
490126 162.8194000 57.2684861
490136 186.4669542 46.1369667
490142 130.7905417 43.5772222
490148 131.5481917 43.8939389
490156 151.0262750 1.5427472
490181 162.4341042 57.4356833
490185 160.0360458 57.1658222
490190 162.0791167 57.5886750
490191 161.9890250 57.6251611
490194 183.8107125 46.0759028
490195 185.9853833 46.3532500
490196 186.0715000 46.4823056
490197 185.5760292 46.4718944
490199 186.4464917 46.4370278
490203 186.3068167 46.5155194
490206 129.8155875 43.6648944
490208 129.4809042 43.5601583
490237 151.1201958 1.8193333
490241 150.6473208 1.9498806
490274 160.6578000 57.4040500
490278 160.0759583 57.5231139
490281 186.5547083 46.7127194
490282 185.4309708 46.8652611
490285 185.9118625 46.9373333
490289 186.3975625 46.9479333
490299 151.5744167 2.3272611
490316 148.9847000 1.9087722
490328 148.6382292 1.9995722
490337 161.1438208 57.9074667
490348 186.0658000 47.3741694
490351 182.8775417 47.0506306
490359 148.6670208 2.2636417
490361 151.1222833 2.7639444
490363 150.0279417 2.3738472
490369 150.8348167 2.6100028
490379 150.9699208 2.8611889
490385 183.2116667 47.4434250
490398 131.3217250 45.0004028
490402 130.7605250 45.0559278
490403 130.6962333 44.9465028
490409 129.1423250 45.0474972
490420 149.9023750 2.9489250
490422 149.4612500 2.9064194
490427 148.8720292 2.8990944
490434 183.1401333 47.5023972
490435 185.6289375 47.5891306
490439 185.3710208 47.7982917
490442 184.9599042 47.8269389
490456 130.1986708 45.2525694
490479 185.0593500 48.1079750
490480 185.0461833 48.0420972
490486 185.1180375 48.2705806
490488 129.9177333 45.6173472
490504 183.6211917 48.3479944
490520 148.7969792 1.4787444
490521 148.8651708 1.5752944
490527 149.6407292 2.2241056
490531 149.9950625 3.1664278
490533 150.7791167 3.4586000
490542 131.0050667 43.0536694
490557 186.4879125 46.3267417
490558 183.5570167 46.4809833
490561 186.0887667 47.2539750
490563 185.3091250 47.4977000
490568 129.9572167 44.7496056
490575 183.3219708 47.6263111
490579 183.0972500 47.8126389
490583 161.8719000 59.1583889
490588 184.0638167 47.9299750
500001 149.3571292 0.8845222
500002 214.6323125 51.7496333
500003 213.5832792 51.7452806
500004 213.0233250 51.6738889
500006 214.1107042 51.8587833
500007 213.0671042 51.9264500
500009 185.8333667 46.2630278
500012 213.9914750 52.0529361
500014 212.9205583 52.1776222
500016 212.6482917 52.4079889
500018 150.0656417 1.5982472
500019 211.9852250 52.1394667
500020 213.4256792 52.4707556
500021 214.0104417 52.7137556
500022 132.0697292 43.9685083
500023 150.2128958 2.1944889
500024 150.0236625 2.1003222
500025 212.5960250 52.5534250
500026 215.7834500 52.9258806
500030 184.2831792 46.8148917
500031 214.9933417 53.4219167
500032 213.2514583 53.1683833
500035 150.0270792 2.3736972
500036 149.1540208 2.5882889
500037 151.0180125 2.9628833
500038 150.1924583 2.5512389
500039 215.1688417 53.7075917
500043 149.9366292 2.3022444
500044 183.8839458 47.2852556
500047 150.1174625 2.6268278
500048 150.3129125 2.8224972
500049 150.5832792 2.9972556
500057 214.4735375 53.8416889
500063 186.2777708 47.9260917
500065 214.0876250 54.1348972
500067 212.4081875 54.2069639
500070 149.5086917 3.6990278
500071 213.0094042 54.4936306
500072 130.9855750 42.8522333
500073 150.2716875 0.7863611
500074 185.0918333 45.6579917
500076 185.2111375 46.0283889
500077 215.2086792 52.2426611
500078 213.5228583 52.4352694
500080 213.0822667 52.6197694
500081 212.9738583 52.6238861
500082 214.5201833 52.7524806
500084 131.3135583 44.0908750
500085 185.3571292 46.7911167
500086 186.9203667 47.0683861
500088 149.6602000 2.1175444
500089 149.6258708 2.1059139
500090 184.3116708 46.7601000
500091 130.3775833 44.3176722
500093 149.2611417 2.5773250
500094 184.5596667 47.3368333
500095 212.2089583 53.4636361
500096 130.0450292 44.9989361
500097 184.5348375 47.7498222
500099 130.0359292 45.2862000
500100 131.6385250 45.3561528
500101 130.8208833 45.4226583
500102 149.4971667 3.1258944
500103 150.1504333 3.0437667
500104 162.4270083 59.1437500
500108 184.5745625 45.8518806
500110 215.2615250 51.9498417
500111 213.9835042 52.0386722
500113 212.9110292 52.0163167
500116 186.3874125 46.9059778
500117 185.2826917 46.8260500
500120 214.0489458 53.0966861
500121 213.5265333 53.0598278
500128 184.6029792 45.5781694
500136 212.3618500 52.0471083
500138 213.2431875 52.2937278
500139 214.7721917 52.3811194
500145 150.9026125 1.4273083
500146 185.0429083 46.5795944
500148 215.5981083 52.5755528
500149 215.6397708 52.6289361
500154 150.8927625 2.5204111
500155 150.5878000 2.5323361
500157 211.4903125 53.0465167
500161 148.9601000 2.4704111
500162 150.9925583 2.8065361
500163 184.8145250 47.1639833
500164 183.6580792 47.4381083
500165 186.6471458 47.8830583
500166 183.9036333 47.3361944
500169 184.9595417 47.7677528
500184 150.7040875 3.1486500
500194 214.6610625 54.3455444
500196 213.8264042 54.3770861
500197 214.2109708 54.2810139
500216 215.3769875 52.6257778
500218 214.2441542 52.5970722
500230 187.0445958 47.6463500
500231 213.9804667 53.2600278
500244 215.5072500 53.8918583
500256 150.8082500 1.2874694
500271 184.8537208 46.0870694
500273 186.3962625 46.0501667
500274 185.0743250 45.9387611
500275 184.4444417 45.9493778
500277 186.2225125 46.2802417
500278 184.4754417 46.1812444
500279 184.6627958 46.2922722
500280 215.4595042 52.3940556
500282 131.9926750 43.6685500
500283 132.3809125 43.7644889
500285 149.1607000 1.1236556
500287 150.8310083 1.5956000
500288 150.9736917 1.5266778
500295 185.5809000 46.4703667
500297 184.6942042 46.3730806
500299 184.7448875 46.6948056
500301 215.5477167 52.6318472
500302 214.9916458 52.6581000
500303 129.5072375 43.7391056
500306 148.7079625 1.4219694
500307 151.0558292 1.9381972
500309 149.2235583 1.5420056
500321 186.3180958 46.7310611
500322 183.2425958 46.6446750
500328 211.7396208 52.4899944
500332 149.4692958 1.8725194
500333 149.4413625 1.9412750
500335 149.2165417 1.8889250
500344 186.1521000 47.2191417
500357 183.1999667 47.1369139
500362 183.7186375 47.4722750
500365 182.7671958 47.4623500
500366 213.0140583 53.5791194
500369 150.1286667 2.8484667
500384 160.7009292 58.6276972
500389 184.3808667 47.5967972
500394 184.7606750 47.9049278
500396 183.6789625 47.7902528
500401 184.0358958 47.7587972
500403 212.6768125 53.6624528
500430 132.2044333 45.1236694
500433 131.6793958 45.2127306
500435 130.5857333 45.1522028
500439 129.8552292 45.2979250
500440 131.7419667 45.1831111
500442 129.4622500 45.2336139
500445 129.6204292 45.4939500
500457 186.4986208 48.0398389
500467 185.6624458 48.2607667
500468 185.1768667 48.2638111
500469 183.9810875 48.2196944
500476 149.5126125 3.5820278
500483 212.8978417 54.4447611
500484 185.2976583 45.7957611
500487 161.6876417 57.1817861
500489 215.8593958 52.2981500
500490 160.3970917 57.2552528
500491 184.6046167 46.6170278
500494 159.8612375 57.3894000
500496 163.6219917 58.4510139
500497 183.9497125 46.7761000
500504 212.4591958 53.4777917
500506 159.6123958 58.5746806
500507 159.3532333 58.6259083
500509 161.6543500 58.7586944
500511 184.6956833 47.6472917
500512 183.2338167 47.5323389
510001 149.9769250 0.7814778
510006 149.2666625 1.1170722
510009 149.8898125 1.2538861
510011 150.0003083 1.2201806
510018 149.9563958 1.7625306
510026 148.8688458 1.5682500
510031 148.8816208 1.6636778
510041 150.4223625 2.5126778
510056 148.8784625 2.2902667
510059 150.9184542 2.6534528
510078 150.4971792 2.9919417
510082 150.4344625 3.2782389
510095 184.9317333 45.5827583
510099 212.9636167 51.8080472
510107 213.7568458 51.8900833
510110 130.8119917 43.4522389
510113 186.5827875 46.0665861
510114 186.4659458 46.2792583
510122 241.6493375 53.8974833
510124 243.2724625 54.1318222
510127 215.6065458 52.6625139
510129 244.1058583 54.4088639
510130 131.6837250 44.0304500
510131 211.8099250 52.5203278
510141 242.9167792 54.7399667
510142 240.4220583 54.3754306
510146 243.5093500 54.7492361
510147 242.9312375 54.9369583
510148 243.0452042 54.8420861
510158 212.3556500 52.8485333
510161 214.1746417 53.2905222
510167 212.3144333 53.2138333
510172 240.9916083 54.7345028
510174 240.8966750 54.8813028
510175 240.2414292 54.7716889
510177 149.5941417 2.3594722
510185 212.2204333 53.2572167
510186 212.1171625 53.4074139
510198 243.3746292 55.0262750
510202 149.0994208 2.9357333
510203 185.9775375 47.8444444
510211 211.3299375 53.6526389
510226 243.7275792 55.4708083
510232 243.9946542 56.1350000
510234 242.9167208 56.3344472
510238 149.8191875 3.3078972
510240 160.0352417 59.1054528
510243 214.8566708 54.2347556
510245 212.3210167 54.2084139
510248 243.8842292 55.9429528
510249 242.5279083 55.7815000
510250 241.1821750 55.7862583
510251 244.4936833 55.7427639
510255 243.5295750 56.0713250
510259 184.0129375 48.4047611
510261 149.5457042 0.8581694
510265 213.8262125 51.7115306
510266 214.0331625 51.7321167
510274 131.7638167 43.3828639
510275 131.3104292 43.4976139
510276 186.5483583 46.0954833
510280 212.7388458 52.4164611
510282 213.5295833 52.3164194
510283 213.6692750 52.2545167
510285 241.4329958 53.8718417
510297 213.7539625 52.5788111
510305 214.2789250 52.8060639
510318 132.6581875 44.2634528
510324 214.7394583 52.9587583
510330 241.5564750 54.3504694
510334 148.8733292 2.1345556
510335 213.3070042 52.8760722
510338 215.1485292 53.3876306
510339 214.5909667 53.3389556
510350 214.2433792 53.5542583
510357 245.1867875 55.2252750
510359 243.6502125 55.3219694
510375 241.4206333 55.1197278
510377 240.0912333 54.9481639
510381 244.7594250 55.5862250
510389 186.0382583 47.7771972
510413 242.4771958 55.5285694
510415 240.3888708 55.3750889
510438 185.4634042 47.9305889
510456 184.5265417 48.0100667
510457 186.3888292 48.1368639
510458 214.8343375 54.2297111
510460 213.7537625 54.2403444
510471 243.0409583 55.9730472
510473 241.4151458 56.0780472
510483 213.2125542 54.5362083
510488 242.4103292 56.3266972
510492 243.1568583 56.3744806
510505 244.4898375 54.2968417
510506 243.0031875 54.2689333
510513 244.5153500 54.5236611
510519 215.6418000 52.8694917
510522 241.9347292 54.1619083
510524 241.1221875 54.2608028
510527 215.9548167 53.4202722
510528 215.7558000 53.4757333
510533 244.0066000 54.9754167
510537 211.5837958 53.3567417
510538 213.4194542 53.5763361
510539 211.8391625 53.4382111
510550 243.2749792 55.6116583
510556 212.6854000 54.1897417
510557 244.3318958 55.8619056
510569 243.6540833 53.5759944
510573 212.3857208 52.0401944
510578 241.2325958 53.9121250
510596 185.7955000 47.7402917
510597 185.8210458 47.8228361
510598 184.5776083 47.7639222
510602 214.2270500 53.9468889
510603 213.7709375 54.0356167
510619 185.0611125 48.2389667
510620 214.2817667 54.0399000
510630 242.0327917 55.7797167
510631 241.1173542 55.8805194
510638 243.4693958 56.0842444
510641 162.2064875 59.4941944
510644 184.1042333 48.5150167
510645 184.0620708 48.4070306
510648 243.1554208 56.3102417
510650 160.8476792 56.8890222
510651 160.4751875 56.9704889
510653 163.4796208 57.5442917
510654 183.8451542 46.0254000
510658 240.9624292 55.3415861
520001 161.4512750 56.7041778
520002 214.7032292 51.8670556
520005 212.5221875 52.3268722
520006 213.6795167 52.4236444
520007 163.9900375 57.2977611
520008 162.3879083 57.5999583
520010 185.9430917 46.7047306
520011 214.8226458 52.4787528
520012 212.8549417 52.6545917
520015 186.3019000 46.9099917
520016 185.3376583 46.9708417
520017 212.3471208 52.5095667
520019 241.8611875 54.4578056
520020 163.3621417 58.1659056
520021 183.1272375 46.9807750
520022 216.0066500 53.4641194
520023 245.2391583 55.1548306
520024 161.2914375 58.4680222
520031 162.4548625 58.5755000
520036 185.1286083 47.6647889
520038 242.6690833 53.4013306
520041 184.1383875 45.9620417
520047 244.4249667 54.0190194
520049 185.8701208 46.4211694
520054 241.3116833 53.7653139
520056 184.0872208 46.3533194
520058 212.5089292 52.4878917
520059 211.9888125 52.4739556
520061 212.2429917 52.6848806
520062 244.4513708 54.6333833
520070 211.7638208 53.1040083
520071 215.5039875 53.6193278
520073 164.1889417 58.5213472
520074 215.4687667 53.7273667
520075 213.1218375 53.5024111
520077 244.6629333 55.6842139
520083 213.0439083 53.7177694
520086 213.3177250 53.8904722
520094 213.0226042 53.9807778
520103 213.6713542 54.1293250
520107 184.1609667 47.8160472
520108 161.0736167 59.3159306
520111 215.1093958 52.1498806
520112 213.6516458 52.1907389
520113 214.2396458 52.4020500
520114 183.7462542 45.9863639
520116 215.4123000 52.6788889
520118 214.8566625 52.7101278
520119 242.7057083 54.2374306
520120 243.0552417 54.2571667
520123 184.7616167 45.8468222
520125 185.9654250 46.3098056
520128 213.5122958 52.8622694
520130 213.9084417 53.0885389
520133 184.3803958 46.8704194
520137 215.0967792 53.8825944
520138 242.9302167 55.0744528
520140 244.2173458 55.4865222
520144 214.7504292 53.7803667
520152 241.3697583 55.4405833
520153 243.7349500 55.5789361
520155 184.2271042 48.1016111
520157 185.1721125 47.9345083
520160 241.9652375 55.9527778
520162 213.7073250 54.4952056
520170 184.9785375 46.2119389
520171 186.4629583 46.5853444
520174 184.6887708 47.8665028
520175 183.2445458 47.7357722
520180 215.0753500 52.2271750
520181 213.8966292 52.4255139
520182 214.0550875 52.2808444
520188 215.5240292 52.5446417
520189 212.9691625 52.6133444
520197 212.0333417 52.4952417
520202 211.9868500 52.7610694
520214 240.3863375 54.5839139
520215 244.5562542 55.0005389
520218 245.0888792 55.0784111
520220 243.7136083 54.9501833
520222 244.7400917 55.2404500
520225 242.1399250 54.7518306
520232 213.1367500 53.6063000
520233 212.6594167 53.5749444
520241 242.1607333 55.4321639
520249 213.1442583 54.3268750
520252 241.7549708 55.9291389
520255 242.4074458 56.3017667
530001 213.5270625 51.7086361
530004 334.7459083 -0.8282806
530006 243.5008750 54.1526833
530007 334.1603833 -0.3568222
530008 240.9106875 54.2619333
530009 245.0802458 54.6751444
530011 242.1089833 55.0525333
530024 334.5846583 0.7017472
530029 332.9925917 1.1203056
530031 242.7039083 56.2587639
530032 242.8521333 56.1821000
530034 334.4075458 -1.1705306
530037 333.6707542 -1.0504306
530041 333.7949125 -0.5164833
530046 334.0358042 1.2792417
530048 334.2131500 1.4630361
530050 242.6943417 53.8004722
530052 243.5955167 53.7980000
530055 242.9872542 54.0213528
530057 333.9757375 -0.8430528
530060 334.0757042 -0.8227361
530061 334.1411625 -0.7436889
